date,price
2021-10-13,"14,950"
2021-10-12,"14,850"
2021-10-11,"14,750"
2021-10-08,"14,750"
2021-10-07,"15,350"
2021-10-06,"14,550"
2021-10-05,"14,950"
2021-10-04,"13,900"
2021-10-01,"13,900"
2021-09-30,"13,800"
2021-09-29,"13,050"
2021-09-28,"13,100"
2021-09-27,"14,100"
2021-09-26,"12,650"
2021-09-24,"12,650"
2021-09-23,"12,200"
2021-09-22,"12,600"
2021-09-17,"12,600"
2021-09-16,"12,300"
2021-09-15,"12,400"
2021-09-14,"12,000"
2021-09-13,"11,850"
2021-09-10,"12,100"
2021-09-09,"12,200"
2021-09-08,"12,400"
2021-09-07,"12,500"
2021-09-06,"12,650"
2021-09-03,"12,800"
2021-09-02,"12,450"
2021-09-01,"12,400"
2021-08-31,"12,000"
2021-08-30,"12,100"
2021-08-27,"11,950"
2021-08-26,"11,650"
2021-08-25,"11,950"
2021-08-24,"12,050"
2021-08-23,"11,800"
2021-08-20,"11,850"
2021-08-19,"12,000"
2021-08-18,"11,450"
2021-08-17,"11,300"
2021-08-16,"11,800"
2021-08-13,"11,800"
2021-08-12,"12,100"
2021-08-11,"12,450"
2021-08-10,"12,600"
2021-08-09,"13,000"
2021-08-06,"13,000"
2021-08-05,"13,600"
2021-08-04,"12,950"
2021-08-03,"12,700"
2021-08-02,"12,850"
2021-07-30,"12,650"
2021-07-29,"12,650"
2021-07-28,"12,750"
2021-07-27,"13,000"
2021-07-26,"13,000"
2021-07-25,"13,000"
2021-07-23,"13,000"
2021-07-22,"12,500"
2021-07-21,"12,500"
2021-07-20,"13,150"
2021-07-19,"12,350"
2021-07-16,"12,300"
2021-07-15,"12,450"
2021-07-14,"12,500"
2021-07-13,"12,500"
2021-07-12,"12,350"
2021-07-09,"12,050"
2021-07-08,"12,500"
2021-07-07,"12,800"
2021-07-06,"12,800"
2021-07-05,"12,700"
2021-07-02,"12,250"
2021-07-01,"12,150"
2021-06-30,"12,050"
2021-06-29,"12,250"
2021-06-28,"11,800"
2021-06-25,"11,800"
2021-06-24,"11,550"
2021-06-23,"11,750"
2021-06-22,"12,000"
2021-06-21,"12,100"
2021-06-20,"12,050"
2021-06-18,"12,050"
2021-06-17,"11,750"
2021-06-16,"11,950"
2021-06-15,"11,550"
2021-06-14,"10,950"
2021-06-11,"10,950"
2021-06-10,"11,000"
2021-06-09,"11,050"
2021-06-08,"10,700"
2021-06-07,"10,800"
2021-06-04,"10,850"
2021-06-03,"10,850"
2021-06-02,"10,600"
2021-06-01,"10,700"
