date,price
20210126,"16000"
20210125,"16350"
20210124,"16200"
20210122,"16200"
20210121,"17200"
20210120,"15250"
20210119,"15350"
20210118,"14800"
20210117,"15250"
20210115,"15250"
20210114,"15200"
20210113,"15150"
20210112,"15100"
20210111,"15150"
20210110,"15850"
20210108,"15850"
20210107,"16300"
20210106,"15050"
20210105,"15100"
20210104,"14550"
20201230,"14550"
20201229,"14550"
20201228,"15200"
20201227,"15200"
20201224,"15200"
20201223,"14650"
20201222,"14700"
20201221,"15200"
20201220,"15050"
20201218,"15050"
20201217,"15050"
20201216,"15150"
20201215,"15150"
20201214,"14950"
20201213,"15350"
20201211,"15350"
20201210,"14550"
20201209,"14150"
20201208,"14100"
20201207,"13850"
20201204,"14050"
20201203,"14100"
20201202,"14150"
20201201,"13650"
20201130,"13300"
20201129,"13400"
20201127,"13400"
20201126,"13800"
20201125,"14150"
20201124,"14350"
20201123,"14350"
20201120,"14350"
20201119,"14000"
20201118,"14200"
20201117,"14250"
20201116,"14100"
20201115,"14000"
20201113,"14000"
20201112,"14300"
20201111,"14250"
20201110,"14000"
20201109,"13600"
20201106,"13650"
20201105,"13750"
20201104,"13550"
20201103,"13500"
20201102,"13300"
20201030,"13300"
20201029,"13550"
20201028,"13800"
20201027,"13650"
20201026,"13950"
20201025,"14600"
20201023,"14600"
20201022,"15200"
20201021,"15350"
20201020,"14300"
20201019,"14600"
20201016,"14050"
20201015,"13800"
20201014,"13850"
20201013,"13900"
20201012,"13950"
20201008,"13650"
20201007,"13650"
20201006,"13500"
20201005,"13650"
20201004,"13400"
20200929,"13400"
20200928,"13050"
20200925,"12950"
20200924,"13000"
20200923,"13400"
20200922,"13650"
20200921,"14000"
20200918,"13850"
20200917,"13950"
20200916,"14150"
20200915,"14000"
20200914,"14050"
20200911,"13850"
20200910,"13900"
20200909,"13750"
20200908,"13800"
20200907,"13850"
20200906,"13750"
20200904,"13750"
20200903,"14050"
20200902,"14100"
20200901,"14100"
20200831,"13600"
20200828,"13950"
20200827,"13850"
20200826,"14000"
20200825,"14250"
20200824,"14050"
20200821,"14250"
20200820,"14200"
20200819,"14750"
20200818,"14700"
20200817,"15000"
20200814,"15000"
20200813,"15000"
20200812,"14600"
20200811,"14200"
20200810,"13900"
20200809,"13900"
20200807,"13900"
20200806,"14000"
20200805,"13950"
20200804,"13800"
20200803,"13600"
20200731,"13850"
20200730,"13950"
20200729,"14100"
20200728,"14150"
20200727,"14150"
20200724,"14200"
20200723,"14300"
20200722,"14600"
20200721,"14300"
20200720,"14250"
20200717,"14100"
20200716,"14150"
20200715,"14350"
20200714,"13900"
20200713,"14100"
20200710,"13850"
20200709,"13900"
20200708,"14000"
20200707,"14050"
20200706,"14350"
20200705,"14250"
20200703,"14250"
20200702,"14400"
20200701,"14250"
20200630,"13950"
20200629,"14000"
20200626,"14000"
20200625,"14050"
20200624,"14350"
20200623,"14350"
20200622,"14300"
20200619,"14700"
20200618,"14900"
20200617,"15250"
20200616,"15300"
20200615,"13700"
20200614,"14350"
20200612,"14350"
20200611,"15350"
20200610,"15400"
20200609,"15350"
20200608,"15550"
20200607,"15900"
20200605,"15900"
20200604,"15850"
20200603,"16100"
20200602,"16000"
20200601,"15600"
20200529,"16000"
20200528,"15050"
20200527,"15200"
20200526,"14900"
20200525,"14450"
20200522,"14300"
20200521,"15100"
20200520,"14900"
20200519,"14850"
20200518,"14850"
20200517,"13900"
20200515,"13900"
20200514,"13650"
20200513,"13850"
20200512,"13500"
20200511,"14000"
20200508,"14100"
20200507,"14050"
20200506,"14150"
20200504,"13700"
20200503,"14200"
20200429,"14200"
20200428,"13900"
20200427,"13650"
20200426,"13350"
20200424,"13350"
20200423,"13250"
20200422,"12950"
20200421,"12950"
20200420,"13400"
20200419,"13250"
20200417,"13250"
20200416,"12850"
20200415,"13250"
20200414,"13250"
20200413,"13200"
20200412,"13750"
20200410,"13750"
20200409,"13950"
20200408,"13300"
20200407,"13600"
20200406,"13000"
20200405,"11550"
20200403,"11550"
20200402,"11700"
20200401,"10700"
20200331,"11350"
20200330,"11200"
20200329,"10800"
20200327,"10800"
20200326,"10550"
20200325,"10250"
20200324,"9600"
20200323,"9800"
20200322,"9300"
20200320,"9300"
20200319,"9900"
20200318,"10150"
20200317,"10850"
20200316,"11250"
20200315,"11850"
20200313,"11850"
20200312,"12650"
20200311,"13600"
20200310,"13850"
20200309,"13750"
20200306,"15000"
20200305,"15550"
20200304,"15050"
20200303,"14950"
20200302,"14800"
20200228,"14950"
20200227,"15650"
20200226,"16100"
20200225,"16350"
20200224,"16200"
20200221,"16800"
20200220,"17100"
20200219,"17450"
20200218,"17850"
20200217,"18550"
20200216,"18650"
20200214,"18650"
20200213,"18250"
20200212,"18400"
20200211,"18100"
20200210,"18300"
20200209,"18050"
20200207,"18050"
20200206,"16950"
20200205,"16500"
20200204,"16500"
20200203,"16500"
20200131,"16850"
20200130,"17050"
20200129,"17300"
20200128,"17050"
20200123,"17700"
20200122,"18000"
20200121,"18000"
20200120,"17850"
20200117,"17850"
20200116,"17750"
20200115,"18200"
20200114,"17950"
20200113,"17600"
20200112,"17750"
20200110,"17750"
20200109,"18150"
20200108,"18050"
20200107,"18650"
20200106,"19200"
20200105,"18800"
20200103,"18800"
20200102,"18350"
