date,price
20200427,"18950"
20200426,"18450"
20200424,"18450"
20200423,"18450"
20200422,"17800"
20200421,"17900"
20200420,"17950"
20200417,"18350"
20200416,"18000"
20200414,"18200"
20200413,"17850"
20200412,"18300"
20200410,"18300"
20200409,"18100"
20200408,"17550"
20200407,"17300"
20200406,"17050"
20200405,"15800"
20200403,"15800"
20200402,"15750"
20200401,"15200"
20200331,"15300"
20200330,"14800"
20200329,"14750"
20200327,"14750"
20200326,"14100"
20200325,"14150"
20200324,"12800"
20200323,"12050"
20200320,"13750"
20200319,"12500"
20200318,"14750"
20200317,"16300"
20200316,"16850"
20200313,"17000"
20200312,"18050"
20200311,"19300"
20200310,"19750"
20200309,"19700"
20200308,"20450"
20200306,"20450"
20200305,"21150"
20200304,"20500"
20200303,"20400"
20200302,"19950"
20200228,"20050"
20200227,"20400"
20200226,"20300"
20200225,"20700"
20200224,"20350"
20200221,"21350"
20200220,"21950"
20200219,"22250"
20200218,"22600"
20200217,"22900"
20200214,"22900"
20200213,"23150"
20200212,"23400"
20200211,"23000"
20200210,"23000"
20200207,"23050"
20200206,"23100"
20200205,"22000"
20200204,"22000"
20200203,"21400"
20200131,"21750"
20200130,"22400"
20200129,"22600"
20200128,"22300"
20200123,"23500"
20200122,"23750"
20200121,"23800"
20200120,"23600"
20200117,"23600"
20200116,"23700"
20200115,"23800"
20200114,"23550"
20200113,"22900"
20200110,"22650"
20200109,"22550"
20200108,"22500"
20200107,"23650"
20200106,"23500"
20200103,"24550"
20200102,"24350"
