date,price
20210823,"204000"
20210822,"201500"
20210820,"201500"
20210819,"206500"
20210818,"212500"
20210817,"213000"
20210816,"217000"
20210813,"217000"
20210812,"219000"
20210811,"218500"
20210810,"219000"
20210809,"221000"
20210808,"222500"
20210806,"222500"
20210805,"223000"
20210804,"225000"
20210803,"223500"
20210802,"220000"
20210801,"218000"
20210730,"218000"
20210729,"222000"
20210728,"222500"
20210727,"225000"
20210726,"224500"
20210725,"225500"
20210723,"225500"
20210722,"228500"
20210721,"228000"
20210720,"227000"
20210719,"227500"
20210718,"230000"
20210716,"230000"
20210715,"231500"
20210714,"230000"
20210713,"230000"
20210712,"230000"
20210711,"226000"
20210709,"226000"
20210708,"229500"
20210707,"232000"
20210706,"236000"
20210705,"236000"
20210704,"239000"
20210702,"239000"
20210701,"242000"
20210630,"239500"
20210629,"239500"
20210628,"241000"
20210627,"243000"
20210625,"243000"
20210624,"242500"
20210623,"242500"
20210622,"241000"
20210621,"233000"
20210620,"235000"
20210618,"235000"
20210617,"236500"
20210616,"239500"
20210615,"237000"
20210614,"238000"
20210613,"238500"
20210611,"238500"
20210610,"236000"
20210609,"239500"
20210608,"243500"
20210607,"241500"
20210606,"241500"
20210604,"241500"
20210603,"238500"
20210602,"238000"
20210601,"237000"
20210531,"235000"
20210530,"232000"
20210528,"232000"
20210527,"220500"
20210526,"223500"
20210525,"227500"
20210524,"228000"
20210523,"227500"
20210521,"227500"
20210520,"224500"
20210519,"231000"
20210518,"231000"
20210517,"227000"
20210516,"229000"
20210514,"229000"
20210513,"229500"
20210512,"227500"
20210511,"226500"
20210510,"229500"
20210509,"224000"
20210507,"224000"
20210506,"223500"
20210505,"223500"
20210504,"223500"
20210503,"218000"
20210502,"212000"
20210430,"212000"
20210429,"217500"
20210428,"221500"
20210427,"220000"
20210426,"221500"
20210425,"221000"
20210423,"221000"
20210422,"226000"
20210421,"225500"
20210420,"229000"
20210419,"230000"
20210418,"231500"
20210416,"231500"
20210415,"230500"
20210414,"232500"
20210413,"230000"
20210412,"226000"
20210411,"228500"
20210409,"228500"
20210408,"231500"
20210407,"230000"
20210406,"230000"
20210405,"234000"
20210404,"233500"
20210402,"233500"
20210401,"219000"
20210331,"218000"
20210330,"219500"
20210329,"215500"
20210328,"215500"
20210326,"215500"
20210325,"218000"
20210324,"221000"
20210323,"226500"
20210322,"229000"
20210321,"229500"
20210319,"229500"
20210318,"234000"
20210317,"232000"
20210316,"234000"
20210315,"232000"
20210314,"232500"
20210312,"232500"
20210311,"228500"
20210310,"227500"
20210309,"231500"
20210308,"230500"
20210307,"235000"
20210305,"235000"
20210304,"235000"
20210303,"240000"
20210302,"239000"
20210301,"237000"
20210226,"237000"
20210225,"245000"
20210224,"235000"
20210223,"244500"
20210222,"241500"
20210221,"242000"
20210219,"242000"
20210218,"235500"
20210217,"243500"
20210216,"247500"
20210215,"247500"
