date,price
20201127,"822000"
20201126,"816000"
20201125,"805000"
20201124,"820000"
20201123,"822000"
20201122,"828000"
20201120,"828000"
20201119,"828000"
20201118,"800000"
20201117,"789000"
20201116,"800000"
20201115,"808000"
20201113,"808000"
20201112,"791000"
20201111,"801000"
20201110,"797000"
20201109,"844000"
20201108,"848000"
20201106,"848000"
20201105,"843000"
20201104,"837000"
20201103,"782000"
20201102,"778000"
20201101,"776000"
20201030,"776000"
20201029,"813000"
20201028,"802000"
20201027,"782000"
20201026,"796000"
20201025,"796000"
20201023,"796000"
20201022,"811000"
20201021,"809000"
20201020,"794000"
20201019,"771000"
20201018,"767000"
20201016,"767000"
20201015,"750000"
20201014,"752000"
20201013,"754000"
20201012,"754000"
20201011,"751000"
20201008,"751000"
20201007,"768000"
20201006,"788000"
20201005,"789000"
20200929,"806000"
20200928,"799000"
20200925,"784000"
20200924,"787000"
20200923,"805000"
20200922,"787000"
20200921,"804000"
20200920,"821000"
20200918,"821000"
20200917,"805000"
20200916,"822000"
20200915,"824000"
20200914,"830000"
20200911,"818000"
20200910,"830000"
20200909,"791000"
20200908,"811000"
20200907,"812000"
20200906,"813000"
20200904,"813000"
20200903,"835000"
20200902,"850000"
20200901,"828000"
20200831,"825000"
20200830,"856000"
20200828,"856000"
20200827,"863000"
20200826,"818000"
20200825,"826000"
20200824,"841000"
20200823,"823000"
20200821,"823000"
20200820,"783000"
20200819,"841000"
20200818,"834000"
20200817,"872000"
20200814,"872000"
20200813,"897000"
20200812,"850000"
20200811,"840000"
20200810,"841000"
20200809,"865000"
20200807,"865000"
20200806,"854000"
20200805,"846000"
20200804,"846000"
20200803,"844000"
20200802,"811000"
20200731,"811000"
20200730,"825000"
20200729,"812000"
20200728,"794000"
20200727,"785000"
20200726,"802000"
20200724,"802000"
20200723,"811000"
20200722,"861000"
20200721,"859000"
20200720,"859000"
20200717,"880000"
20200716,"879000"
20200715,"928000"
20200714,"946000"
20200713,"965000"
20200710,"944000"
20200709,"947000"
20200708,"945000"
20200707,"962000"
20200706,"995000"
20200705,"944000"
20200703,"944000"
20200702,"964000"
20200701,"893000"
20200630,"891000"
20200629,"890000"
20200628,"909000"
20200626,"909000"
20200625,"912000"
20200624,"943000"
20200623,"920000"
20200622,"888000"
20200621,"857000"
20200619,"857000"
20200618,"832000"
20200617,"866000"
20200616,"875000"
20200615,"810000"
20200614,"824000"
20200612,"824000"
20200611,"825000"
20200610,"822000"
20200609,"800000"
20200608,"797000"
20200607,"805000"
20200605,"805000"
20200604,"800000"
20200603,"792000"
20200602,"810000"
20200601,"816000"
20200531,"790000"
20200529,"790000"
20200528,"792000"
20200527,"787000"
20200526,"801000"
20200525,"812000"
20200524,"790000"
20200522,"790000"
20200521,"792000"
20200520,"750000"
20200519,"732000"
20200518,"727000"
20200517,"745000"
20200515,"745000"
20200514,"753000"
20200513,"721000"
20200512,"747000"
20200511,"699000"
20200510,"679000"
20200508,"679000"
20200507,"646000"
20200506,"641000"
20200505,"624000"
20200504,"624000"
20200503,"643000"
20200429,"643000"
20200428,"648000"
20200427,"630000"
20200426,"653000"
20200424,"653000"
20200423,"661000"
20200422,"677000"
20200421,"642000"
20200420,"642000"
20200419,"649000"
20200417,"649000"
20200416,"655000"
20200415,"656000"
20200414,"656000"
20200413,"651000"
20200412,"650000"
20200410,"650000"
20200409,"655000"
20200408,"663000"
20200407,"675000"
20200406,"678000"
20200405,"647000"
20200403,"647000"
20200402,"656000"
20200401,"618000"
20200331,"652000"
20200330,"624000"
20200327,"622000"
20200326,"625000"
20200325,"651000"
20200324,"649000"
20200323,"572000"
20200322,"567000"
20200320,"567000"
20200319,"530000"
20200318,"570000"
20200317,"577000"
20200316,"595000"
20200315,"641000"
20200313,"641000"
20200312,"641000"
20200311,"666000"
20200310,"676000"
20200309,"680000"
20200306,"700000"
20200305,"711000"
20200304,"720000"
20200303,"679000"
20200302,"661000"
20200301,"649000"
20200228,"649000"
20200227,"654000"
20200226,"672000"
20200225,"669000"
20200224,"663000"
20200223,"669000"
20200221,"669000"
20200220,"676000"
20200219,"687000"
20200218,"655000"
20200217,"658000"
20200214,"657000"
20200213,"629000"
20200212,"650000"
20200211,"644000"
20200210,"648000"
20200207,"672000"
20200206,"670000"
20200205,"657000"
20200204,"656000"
20200203,"640000"
20200202,"636000"
20200131,"636000"
20200130,"655000"
20200129,"649000"
20200128,"644000"
20200123,"646000"
20200122,"643000"
20200121,"632000"
20200120,"630000"
20200117,"631000"
20200116,"632000"
20200115,"619000"
20200114,"610000"
20200113,"614000"
20200110,"608000"
20200109,"608000"
20200108,"604000"
20200107,"594000"
20200106,"579000"
20200105,"565000"
20200103,"565000"
20200102,"541000"
