date,price
20200703,"272000"
20200702,"278500"
20200701,"297000"
20200630,"291000"
20200629,"293000"
20200628,"292000"
20200626,"292000"
20200625,"286000"
20200624,"286500"
20200623,"309500"
20200622,"293000"
20200621,"293000"
20200619,"293000"
20200618,"308500"
20200617,"318000"
20200616,"307000"
20200615,"304000"
20200614,"279000"
20200612,"279000"
20200611,"257000"
20200610,"257000"
20200609,"253500"
20200608,"257000"
20200605,"257000"
20200604,"239500"
20200603,"242500"
20200602,"244000"
20200601,"243000"
20200531,"239000"
20200529,"239000"
20200528,"244500"
20200527,"255500"
20200526,"259000"
20200525,"246500"
20200524,"228500"
20200522,"228500"
20200521,"230000"
20200520,"222000"
20200519,"201500"
20200518,"202000"
20200517,"182000"
20200515,"182000"
20200514,"181000"
20200513,"185000"
20200512,"181000"
20200511,"179000"
20200510,"182500"
20200508,"182500"
20200507,"182000"
20200506,"180000"
20200504,"176000"
20200503,"182000"
20200429,"182000"
20200428,"183000"
20200427,"178500"
20200426,"175500"
20200424,"175500"
20200423,"182500"
20200422,"184000"
20200421,"183000"
20200420,"188000"
20200419,"188500"
20200417,"188500"
20200416,"180500"
20200415,"177500"
20200414,"177500"
20200413,"175000"
20200412,"179000"
20200410,"179000"
20200409,"171000"
20200408,"168000"
20200407,"169500"
20200406,"168000"
20200405,"164000"
20200403,"164000"
20200402,"165000"
20200401,"161000"
20200331,"167500"
20200330,"160000"
20200329,"161500"
20200327,"161500"
20200326,"154500"
20200325,"150500"
20200324,"134000"
20200323,"108000"
20200322,"121500"
20200320,"121500"
20200319,"107000"
20200318,"124000"
20200317,"138000"
20200316,"145500"
20200315,"158000"
20200313,"158000"
20200312,"164000"
20200311,"175000"
20200310,"180500"
20200309,"184000"
20200308,"194500"
20200306,"194500"
20200305,"200500"
20200304,"197000"
20200303,"191500"
20200302,"191000"
20200228,"192000"
20200227,"200500"
20200226,"203000"
20200225,"206000"
20200224,"202000"
20200221,"212500"
20200220,"216500"
20200219,"223500"
20200218,"223500"
20200217,"228000"
20200214,"232000"
20200213,"234000"
20200212,"236000"
20200211,"238000"
20200210,"235000"
20200209,"239000"
20200207,"239000"
20200206,"242500"
20200205,"237000"
20200204,"232500"
20200203,"231500"
20200131,"235500"
20200130,"240500"
20200129,"234500"
20200128,"231000"
20200123,"241000"
20200122,"241000"
20200121,"240500"
20200120,"240500"
20200117,"245000"
20200116,"244000"
20200115,"245500"
20200114,"248000"
20200113,"246500"
20200110,"246000"
20200109,"247000"
20200108,"244500"
20200107,"257000"
20200106,"251000"
20200103,"256500"
20200102,"258000"
