date,price
20201204,"65400"
20201203,"64700"
20201202,"60800"
20201201,"59800"
20201130,"57800"
20201129,"58700"
20201127,"58700"
20201126,"58400"
20201125,"59000"
20201124,"59800"
20201123,"59300"
20201122,"58100"
20201120,"58100"
20201119,"58800"
20201118,"58200"
20201117,"58500"
20201116,"59700"
20201115,"59200"
20201113,"59200"
20201112,"59000"
20201111,"58100"
20201110,"54500"
20201109,"52300"
20201108,"51600"
20201106,"51600"
20201105,"52200"
20201104,"51500"
20201103,"51000"
20201102,"51500"
20201101,"50500"
20201030,"50500"
20201029,"53000"
20201028,"53800"
20201027,"52900"
20201026,"47950"
20201025,"46250"
20201023,"46250"
20201022,"45200"
20201021,"45450"
20201020,"46850"
20201019,"46700"
20201018,"47150"
20201016,"47150"
20201015,"48900"
20201014,"49150"
20201013,"50300"
20201012,"49700"
20201011,"50900"
20201008,"50900"
20201007,"50300"
20201006,"50600"
20201005,"50500"
20201004,"46900"
20200929,"46900"
20200928,"45500"
20200925,"44000"
20200924,"44550"
20200923,"46000"
20200922,"46300"
20200921,"48450"
20200920,"47800"
20200918,"47800"
20200917,"48500"
20200916,"46750"
20200915,"44650"
20200914,"44400"
20200913,"42300"
20200911,"42300"
20200910,"42150"
20200909,"42100"
20200908,"42300"
20200907,"42300"
20200906,"42150"
20200904,"42150"
20200903,"42700"
20200902,"42200"
20200901,"43150"
20200831,"42450"
20200830,"42750"
20200828,"42750"
20200827,"42200"
20200826,"43200"
20200825,"43000"
20200824,"41550"
20200823,"40750"
20200821,"40750"
20200820,"40250"
20200819,"42300"
20200818,"42700"
20200817,"44400"
20200814,"44400"
20200813,"44900"
20200812,"45250"
20200811,"47200"
20200810,"46350"
20200809,"42250"
20200807,"42250"
20200806,"42150"
20200805,"41100"
20200804,"41150"
20200803,"39700"
20200802,"40400"
20200731,"40400"
20200730,"40700"
20200729,"39650"
20200728,"37700"
20200727,"37700"
20200726,"36900"
20200724,"36900"
20200723,"36700"
20200722,"35800"
20200721,"36700"
20200720,"38000"
20200719,"36800"
20200717,"36800"
20200716,"35300"
20200715,"35200"
20200714,"34000"
20200713,"33800"
20200710,"32050"
20200709,"32500"
20200708,"32850"
20200707,"32200"
20200706,"32950"
20200705,"32150"
20200703,"32150"
20200702,"32200"
20200701,"32200"
20200630,"32050"
20200629,"32100"
20200628,"33050"
20200626,"33050"
20200625,"32550"
20200624,"33750"
20200623,"32250"
20200622,"32500"
20200621,"33050"
20200619,"33050"
20200618,"33400"
20200617,"33250"
20200616,"34250"
20200615,"32200"
20200614,"35000"
20200612,"35000"
20200611,"35700"
20200610,"36100"
20200609,"36700"
20200608,"37450"
20200607,"36550"
20200605,"36550"
20200604,"36000"
20200603,"36800"
20200602,"36500"
20200601,"34600"
20200531,"34250"
20200529,"34250"
20200528,"32100"
20200527,"31950"
20200526,"31500"
20200525,"30400"
20200524,"30100"
20200522,"30100"
20200521,"30600"
20200520,"30850"
20200519,"31700"
20200518,"29350"
20200517,"29100"
20200515,"29100"
20200514,"28700"
20200513,"29700"
20200512,"29700"
20200511,"30550"
20200510,"30500"
20200508,"30500"
20200507,"29000"
